,play,situation,qtr,drive_num,pos_team,drive_plays,drive_yds,drive_time,down,yds_to_1st_down,field_pos,game_date,game_id,season,month,date_full,game_hour,stadium_city,away_team,home_team,away_team_final_score,home_team_final_score,game_week,yardline_100,passer,receiver,intended_receiver,pass_attempt,pass_comp,passing_yds,rusher,rush_yds,yds_gained_per_play,td,pass_td,rush_td,extra_point_attempt,extra_point_result,fg_attempt,fg_attempt_result,fg_attempt_distance,fg_kicker,kickoff_player,kickoff_yds,kickoff_returner,kickoff_ret_yds,punt,punt_td,punt_yds,punter,timeout,def_player_action,int,int_td,int_player,int_ret_yds,sack,sack_yds,fumble,fumble_td,fum_player,fum_force_player,fum_recov_player,fum_recov_team,penalty,penalty_type,penalty_yds,penalty_team,penalty_player
4934,Pass,"Y. Timer sacked for loss of 8 yards to the IR22 (A. Fernandez), fumble by TEAM recovered by IR E. Sarikaya at IR22.",4,21,Istanbul Rams,5,2,3:26,3rd,11,IR30,220702,2207IstBar,2022.0,7.0,"Saturday, July 2, 2022",18:00,Reus,Istanbul Rams,Barcelona Dragons,7.0,41.0,5.0,70,Y. Timer,,,1,0,-8,,,-8,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,A. Fernandez,0,0,,,1,-8,1,0,TEAM recovered,,E. Sarikaya,Istanbul Rams,0,,0,,
4935,Timeout,"Timeout Istanbul Rams, clock 02:23.",4,21,Istanbul Rams,5,2,3:26,4th,19,IR22,220702,2207IstBar,2022.0,7.0,"Saturday, July 2, 2022",18:00,Reus,Istanbul Rams,Barcelona Dragons,7.0,41.0,5.0,78,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,1,,0,0,,,0,,0,0,,,,,0,,0,,
4936,Punt,"Y. Guven punt 52 yards to the BD26, downed.",4,21,Istanbul Rams,5,2,3:26,4th,19,IR22,220702,2207IstBar,2022.0,7.0,"Saturday, July 2, 2022",18:00,Reus,Istanbul Rams,Barcelona Dragons,7.0,41.0,5.0,78,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,1,0,52,Y. Guven,0,,0,0,,,0,,0,0,,,,,0,,0,,
4937,Drive start,BARCELONA DRAGONS drive start at 02:10.,4,22,Barcelona Dragons,3,2,1:58,1st,10,BD26,220702,2207IstBar,2022.0,7.0,"Saturday, July 2, 2022",18:00,Reus,Istanbul Rams,Barcelona Dragons,7.0,41.0,5.0,74,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
4938,Rush,E. Rodríguez rush for 5 yards to the BD31.,4,22,Barcelona Dragons,3,2,1:58,1st,10,BD26,220702,2207IstBar,2022.0,7.0,"Saturday, July 2, 2022",18:00,Reus,Istanbul Rams,Barcelona Dragons,7.0,41.0,5.0,74,,,,0,0,,E. Rodríguez,5,5,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
4939,Rush,"E. Rodríguez rush for loss of 6 yards to the BD25 (U. Ozelce,Z. Ceylan).",4,22,Barcelona Dragons,3,2,1:58,2nd,5,BD31,220702,2207IstBar,2022.0,7.0,"Saturday, July 2, 2022",18:00,Reus,Istanbul Rams,Barcelona Dragons,7.0,41.0,5.0,69,,,,0,0,,E. Rodríguez,-6,-6,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,"U. Ozelce,Z. Ceylan",0,0,,,0,,0,0,,,,,0,,0,,
4940,Pass,S. Barbero pass complete to G. Visent for 3 yards to the BD28 (O. Ceyhan).,4,22,Barcelona Dragons,3,2,1:58,3rd,11,BD25,220702,2207IstBar,2022.0,7.0,"Saturday, July 2, 2022",18:00,Reus,Istanbul Rams,Barcelona Dragons,7.0,41.0,5.0,75,S. Barbero,G. Visent,G. Visent,1,1,3,,,3,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,O. Ceyhan,0,0,,,0,,0,0,,,,,0,,0,,
4941,Timeout,"Timeout Barcelona Dragons, clock 00:22.",4,22,Barcelona Dragons,3,2,1:58,4th,8,BD28,220702,2207IstBar,2022.0,7.0,"Saturday, July 2, 2022",18:00,Reus,Istanbul Rams,Barcelona Dragons,7.0,41.0,5.0,72,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,1,,0,0,,,0,,0,0,,,,,0,,0,,
4942,Punt,L. Cereceda punt 7 yards to the BD35 (blocked by Z. Blair).,4,22,Barcelona Dragons,3,2,1:58,4th,8,BD28,220702,2207IstBar,2022.0,7.0,"Saturday, July 2, 2022",18:00,Reus,Istanbul Rams,Barcelona Dragons,7.0,41.0,5.0,72,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,1,0,7,L. Cereceda,0,blocked by Z. Blair,0,0,,,0,,0,0,,,,,0,,0,,
4943,Drive start,ISTANBUL RAMS drive start at 00:12.,4,23,Istanbul Rams,2,2,0:12,1st,10,BD35,220702,2207IstBar,2022.0,7.0,"Saturday, July 2, 2022",18:00,Reus,Istanbul Rams,Barcelona Dragons,7.0,41.0,5.0,35,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
4944,Pass,"A. Inan pass complete to Y. Guven for 2 yards to the BD33, out-of-bounds.",4,23,Istanbul Rams,2,2,0:12,1st,10,BD35,220702,2207IstBar,2022.0,7.0,"Saturday, July 2, 2022",18:00,Reus,Istanbul Rams,Barcelona Dragons,7.0,41.0,5.0,35,A. Inan,Y. Guven,Y. Guven,1,1,2,,,2,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
4945,Pass,"A. Inan pass intercepted by J. Velasco at the BD4, J. Velasco return 36 yards to the BD40, out-of-bounds.",4,23,Istanbul Rams,2,2,0:12,2nd,8,BD33,220702,2207IstBar,2022.0,7.0,"Saturday, July 2, 2022",18:00,Reus,Istanbul Rams,Barcelona Dragons,7.0,41.0,5.0,33,A. Inan,,,1,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,1,0,J. Velasco,36,0,,0,0,,,,,0,,0,,
4946,Drive start,BARCELONA DRAGONS drive start at 00:00.,4,24,Barcelona Dragons,0,0,0:00,1st,10,BD40,220702,2207IstBar,2022.0,7.0,"Saturday, July 2, 2022",18:00,Reus,Istanbul Rams,Barcelona Dragons,7.0,41.0,5.0,60,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
4947,End of half,"End of game, clock 00:00.",4,24,Barcelona Dragons,0,0,0:00,1st,10,BD40,220702,2207IstBar,2022.0,7.0,"Saturday, July 2, 2022",18:00,Reus,Istanbul Rams,Barcelona Dragons,7.0,41.0,5.0,60,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
4948,Rush,D. Rennich rush for 6 yards to the RF36 (D. Laporte).,1,1,Rhein Fire,4,70,0:00,1st,10,RF30,220703,2207RheHam,2022.0,7.0,"Sunday, July 3, 2022",15:00,Hamburg,Rhein Fire,Hamburg Sea Devils,15.0,42.0,5.0,70,,,,0,0,,D. Rennich,6,6,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,D. Laporte,0,0,,,0,,0,0,,,,,0,,0,,
4949,Pass,"M. Adam pass complete to F. Eichhorn for 5 yards to the RF41, 1ST DOWN RF, out-of-bounds.",1,1,Rhein Fire,4,70,0:00,2nd,4,RF36,220703,2207RheHam,2022.0,7.0,"Sunday, July 3, 2022",15:00,Hamburg,Rhein Fire,Hamburg Sea Devils,15.0,42.0,5.0,64,M. Adam,F. Eichhorn,F. Eichhorn,1,1,5,,,5,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
4950,Penalty,PENALTY RF False Start (A. Holierhoek) 5 yards to the RF36.,1,1,Rhein Fire,4,70,0:00,1st,10,RF41,220703,2207RheHam,2022.0,7.0,"Sunday, July 3, 2022",15:00,Hamburg,Rhein Fire,Hamburg Sea Devils,15.0,42.0,5.0,59,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,1,False Start,5,Rhein Fire,A. Holierhoek
4951,Timeout,Timeout Rhein Fire.,1,1,Rhein Fire,4,70,0:00,1st,15,RF36,220703,2207RheHam,2022.0,7.0,"Sunday, July 3, 2022",15:00,Hamburg,Rhein Fire,Hamburg Sea Devils,15.0,42.0,5.0,64,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,1,,0,0,,,0,,0,0,,,,,0,,0,,
4952,Rush,"D. Rennich rush for 9 yards to the RF45 (K. Edebali,J. Rogers).",1,1,Rhein Fire,4,70,0:00,1st,15,RF36,220703,2207RheHam,2022.0,7.0,"Sunday, July 3, 2022",15:00,Hamburg,Rhein Fire,Hamburg Sea Devils,15.0,42.0,5.0,64,,,,0,0,,D. Rennich,9,9,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,"K. Edebali,J. Rogers",0,0,,,0,,0,0,,,,,0,,0,,
4953,Pass,"M. Adam pass complete to N. Robitaille for 55 yards to the HD0, 1ST DOWN RF, TOUCHDOWN.",1,1,Rhein Fire,4,70,0:00,2nd,6,RF45,220703,2207RheHam,2022.0,7.0,"Sunday, July 3, 2022",15:00,Hamburg,Rhein Fire,Hamburg Sea Devils,15.0,42.0,5.0,55,M. Adam,N. Robitaille,N. Robitaille,1,1,55,,,55,1,1,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
4954,Point after try,"D. Rennich kick attempt failed (blocked), returned by B. Maruschke for defensive PAT (blocked by N. Imasuen).",1,1,Rhein Fire,4,70,0:00,1st,10,HD15,220703,2207RheHam,2022.0,7.0,"Sunday, July 3, 2022",15:00,Hamburg,Rhein Fire,Hamburg Sea Devils,15.0,42.0,5.0,15,,,,0,0,,,,0,0,0,0,1,failed,0,nan,0,,,,,,0,0,0,,0,blocked,0,0,,,0,,0,0,,,,,0,,0,,
4955,Kickoff,"D. Schuhmacher kickoff 70 yards to the HD0, touchback.",1,1,Rhein Fire,4,70,0:00,1st,0,RF30,220703,2207RheHam,2022.0,7.0,"Sunday, July 3, 2022",15:00,Hamburg,Rhein Fire,Hamburg Sea Devils,15.0,42.0,5.0,70,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,D. Schuhmacher,70,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
4956,Ball spot,HD ball on HD20.,1,2,Hamburg Sea Devils,3,-4,0:00,1st,10,HD20,220703,2207RheHam,2022.0,7.0,"Sunday, July 3, 2022",15:00,Hamburg,Rhein Fire,Hamburg Sea Devils,15.0,42.0,5.0,20,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
4957,Pass,S. Ceesay pass incomplete to J. Constant (J. Seibel).,1,2,Hamburg Sea Devils,3,-4,0:00,1st,10,HD20,220703,2207RheHam,2022.0,7.0,"Sunday, July 3, 2022",15:00,Hamburg,Rhein Fire,Hamburg Sea Devils,15.0,42.0,5.0,20,S. Ceesay,,J. Constant,1,0,0,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,J. Seibel,0,0,,,0,,0,0,,,,,0,,0,,
4958,Rush,G. Toonga rush for 1 yard to the HD21 (C. van Horn).,1,2,Hamburg Sea Devils,3,-4,0:00,2nd,10,HD20,220703,2207RheHam,2022.0,7.0,"Sunday, July 3, 2022",15:00,Hamburg,Rhein Fire,Hamburg Sea Devils,15.0,42.0,5.0,20,,,,0,0,,G. Toonga,1,1,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,C. van Horn,0,0,,,0,,0,0,,,,,0,,0,,
4959,Pass,S. Ceesay pass incomplete to J. Constant.,1,2,Hamburg Sea Devils,3,-4,0:00,3rd,9,HD21,220703,2207RheHam,2022.0,7.0,"Sunday, July 3, 2022",15:00,Hamburg,Rhein Fire,Hamburg Sea Devils,15.0,42.0,5.0,21,S. Ceesay,,J. Constant.,1,0,0,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
4960,Penalty,PENALTY HD Delay of Game (E. Schlomm) 5 yards to the HD16.,1,2,Hamburg Sea Devils,3,-4,0:00,4th,9,HD21,220703,2207RheHam,2022.0,7.0,"Sunday, July 3, 2022",15:00,Hamburg,Rhein Fire,Hamburg Sea Devils,15.0,42.0,5.0,21,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,1,Delay of Game,5,Hamburg Sea Devils,E. Schlomm
4961,Punt,"E. Schlomm punt 56 yards to the RF28, J. Seibel return 0 yards to the RF28, fumble forced by L. Deiana, fumble by J. Seibel recovered by HD L. Deiana at HD28.",1,2,Hamburg Sea Devils,3,-4,0:00,4th,14,HD16,220703,2207RheHam,2022.0,7.0,"Sunday, July 3, 2022",15:00,Hamburg,Rhein Fire,Hamburg Sea Devils,15.0,42.0,5.0,16,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,1,0,56,E. Schlomm,0,,0,0,,,0,,1,0,J. Seibel,"L. Deiana,",L. Deiana,Hamburg Sea Devils,0,,0,,
4962,Pass,"S. Ceesay pass complete to J. Constant for 44 yards to the RF28 (T. Janssen), PENALTY RF Defensive Pass Interference (T. Janssen) 71 yards to the RF1, 1ST DOWN HD, NO PLAY.",1,4,Hamburg Sea Devils,1,72,0:00,1st,10,HD28,220703,2207RheHam,2022.0,7.0,"Sunday, July 3, 2022",15:00,Hamburg,Rhein Fire,Hamburg Sea Devils,15.0,42.0,5.0,28,S. Ceesay,J. Constant,J. Constant,1,1,44,,,44,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,T. Janssen,0,0,,,0,,0,0,,,,,0,,0,,
4963,Rush,"G. Toonga rush for 1 yard to the RF0, 1ST DOWN HD, TOUCHDOWN, E. Schlomm kick attempt good.",1,4,Hamburg Sea Devils,1,72,0:00,1st,0,RF01,220703,2207RheHam,2022.0,7.0,"Sunday, July 3, 2022",15:00,Hamburg,Rhein Fire,Hamburg Sea Devils,15.0,42.0,5.0,1,,,,0,0,,G. Toonga,1,1,1,0,1,1,good,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
4964,Kickoff,"E. Schlomm kickoff 58 yards to the RF12, O. Williams return 19 yards to the RF31 (L. Jordan II,M. Spiegel).",1,4,Hamburg Sea Devils,1,72,0:00,1st,0,HD30,220703,2207RheHam,2022.0,7.0,"Sunday, July 3, 2022",15:00,Hamburg,Rhein Fire,Hamburg Sea Devils,15.0,42.0,5.0,30,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,E. Schlomm,58,O. Williams,19,0,0,0,,0,"L. Jordan II,M. Spiegel",0,0,,,0,,0,0,,,,,0,,0,,
4965,Rush,D. Rennich rush for 4 yards to the RF35 (B. Grube).,1,5,Rhein Fire,3,-12,0:00,1st,10,RF31,220703,2207RheHam,2022.0,7.0,"Sunday, July 3, 2022",15:00,Hamburg,Rhein Fire,Hamburg Sea Devils,15.0,42.0,5.0,69,,,,0,0,,D. Rennich,4,4,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,B. Grube,0,0,,,0,,0,0,,,,,0,,0,,
4966,Pass,"M. Adam sacked for loss of 10 yards to the RF25 (K. Edebali,B. Grube).",1,5,Rhein Fire,3,-12,0:00,2nd,6,RF35,220703,2207RheHam,2022.0,7.0,"Sunday, July 3, 2022",15:00,Hamburg,Rhein Fire,Hamburg Sea Devils,15.0,42.0,5.0,65,M. Adam,,,1,0,-10,,,-10,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,"K. Edebali,B. Grube",0,0,,,1,-10,0,0,,,,,0,,0,,
4967,Pass,M. Adam sacked for loss of 6 yards to the RF19 (E. Yeboah).,1,5,Rhein Fire,3,-12,0:00,3rd,16,RF25,220703,2207RheHam,2022.0,7.0,"Sunday, July 3, 2022",15:00,Hamburg,Rhein Fire,Hamburg Sea Devils,15.0,42.0,5.0,75,M. Adam,,,1,0,-6,,,-6,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,E. Yeboah,0,0,,,1,-6,0,0,,,,,0,,0,,
4968,Timeout,Timeout Hamburg Sea Devils.,1,5,Rhein Fire,3,-12,0:00,4th,22,RF19,220703,2207RheHam,2022.0,7.0,"Sunday, July 3, 2022",15:00,Hamburg,Rhein Fire,Hamburg Sea Devils,15.0,42.0,5.0,81,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,1,,0,0,,,0,,0,0,,,,,0,,0,,
4969,Punt,"M. Eisenhut punt 46 yards to the HD35, fair catch by J. Rogers.",1,5,Rhein Fire,3,-12,0:00,4th,22,RF19,220703,2207RheHam,2022.0,7.0,"Sunday, July 3, 2022",15:00,Hamburg,Rhein Fire,Hamburg Sea Devils,15.0,42.0,5.0,81,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,1,0,46,M. Eisenhut,0,,0,0,,,0,,0,0,,,,,0,,0,,
4970,Rush,S. Ceesay rush for 4 yards to the HD39 (T. van den Oort).,1,6,Hamburg Sea Devils,7,29,0:00,1st,10,HD35,220703,2207RheHam,2022.0,7.0,"Sunday, July 3, 2022",15:00,Hamburg,Rhein Fire,Hamburg Sea Devils,15.0,42.0,5.0,35,,,,0,0,,S. Ceesay,4,4,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,T. van den Oort,0,0,,,0,,0,0,,,,,0,,0,,
4971,Pass,"S. Ceesay pass complete to J. Constant for 7 yards to the HD46, 1ST DOWN HD (J. Seibel).",1,6,Hamburg Sea Devils,7,29,0:00,2nd,6,HD39,220703,2207RheHam,2022.0,7.0,"Sunday, July 3, 2022",15:00,Hamburg,Rhein Fire,Hamburg Sea Devils,15.0,42.0,5.0,39,S. Ceesay,J. Constant,J. Constant,1,1,7,,,7,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,J. Seibel,0,0,,,0,,0,0,,,,,0,,0,,
4972,Pass,"S. Ceesay pass complete to J. Madin Cerezo for 10 yards to the RF44, 1ST DOWN HD, out-of-bounds.",1,6,Hamburg Sea Devils,7,29,0:00,1st,10,HD46,220703,2207RheHam,2022.0,7.0,"Sunday, July 3, 2022",15:00,Hamburg,Rhein Fire,Hamburg Sea Devils,15.0,42.0,5.0,46,S. Ceesay,J. Madin,J. Madin,1,1,10,,,10,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
4973,Rush,G. Toonga rush for 3 yards to the RF41 (M. Pinter).,1,6,Hamburg Sea Devils,7,29,0:00,1st,10,RF44,220703,2207RheHam,2022.0,7.0,"Sunday, July 3, 2022",15:00,Hamburg,Rhein Fire,Hamburg Sea Devils,15.0,42.0,5.0,44,,,,0,0,,G. Toonga,3,3,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,M. Pinter,0,0,,,0,,0,0,,,,,0,,0,,
4974,Pass,"S. Ceesay pass complete to J. Constant for 11 yards to the RF30, 1ST DOWN HD (O. Williams).",1,6,Hamburg Sea Devils,7,29,0:00,2nd,7,RF41,220703,2207RheHam,2022.0,7.0,"Sunday, July 3, 2022",15:00,Hamburg,Rhein Fire,Hamburg Sea Devils,15.0,42.0,5.0,41,S. Ceesay,J. Constant,J. Constant,1,1,11,,,11,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,O. Williams,0,0,,,0,,0,0,,,,,0,,0,,
4975,Rush,G. Toonga rush for 8 yards to the RF22 (D. Rennich).,1,6,Hamburg Sea Devils,7,29,0:00,1st,10,RF30,220703,2207RheHam,2022.0,7.0,"Sunday, July 3, 2022",15:00,Hamburg,Rhein Fire,Hamburg Sea Devils,15.0,42.0,5.0,30,,,,0,0,,G. Toonga,8,8,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,D. Rennich,0,0,,,0,,0,0,,,,,0,,0,,
4976,Rush,"S. Ceesay rush for loss of 14 yards to the RF36, fumble forced by J. Sleiman, fumble by S. Ceesay recovered by RF J. Sleiman at RF36.",1,6,Hamburg Sea Devils,7,29,0:00,2nd,2,RF22,220703,2207RheHam,2022.0,7.0,"Sunday, July 3, 2022",15:00,Hamburg,Rhein Fire,Hamburg Sea Devils,15.0,42.0,5.0,22,,,,0,0,,S. Ceesay,-14,-14,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,1,0,S. Ceesay,"J. Sleiman,",J. Sleiman,Rhein Fire,0,,0,,
4977,Rush,"J. Aguemon rush for 3 yards to the RF39 (M. Boock,D. Brown Jr.).",1,7,Rhein Fire,3,8,0:00,1st,10,RF36,220703,2207RheHam,2022.0,7.0,"Sunday, July 3, 2022",15:00,Hamburg,Rhein Fire,Hamburg Sea Devils,15.0,42.0,5.0,64,,,,0,0,,J. Aguemon,3,3,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,"M. Boock,D. Brown Jr.",0,0,,,0,,0,0,,,,,0,,0,,
4978,Pass,M. Adam pass incomplete to H. Kwofie.,1,7,Rhein Fire,3,8,0:00,2nd,7,RF39,220703,2207RheHam,2022.0,7.0,"Sunday, July 3, 2022",15:00,Hamburg,Rhein Fire,Hamburg Sea Devils,15.0,42.0,5.0,61,M. Adam,,H. Kwofie.,1,0,0,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
4979,Pass,M. Adam pass complete to H. Kwofie for 5 yards to the RF44 (J. Rogers).,1,7,Rhein Fire,3,8,0:00,3rd,7,RF39,220703,2207RheHam,2022.0,7.0,"Sunday, July 3, 2022",15:00,Hamburg,Rhein Fire,Hamburg Sea Devils,15.0,42.0,5.0,61,M. Adam,H. Kwofie,H. Kwofie,1,1,5,,,5,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,J. Rogers,0,0,,,0,,0,0,,,,,0,,0,,
4980,Punt,"M. Eisenhut punt 52 yards to the HD4, J. Constant return 9 yards to the HD13 (M. Pinter).",1,7,Rhein Fire,3,8,0:00,4th,2,RF44,220703,2207RheHam,2022.0,7.0,"Sunday, July 3, 2022",15:00,Hamburg,Rhein Fire,Hamburg Sea Devils,15.0,42.0,5.0,56,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,1,0,52,M. Eisenhut,0,M. Pinter,0,0,,,0,,0,0,,,,,0,,0,,
4981,Rush,"G. Toonga rush for 10 yards to the HD23, 1ST DOWN HD (J. Chikere,R. Grooten).",1,8,Hamburg Sea Devils,6,87,0:00,1st,10,HD13,220703,2207RheHam,2022.0,7.0,"Sunday, July 3, 2022",15:00,Hamburg,Rhein Fire,Hamburg Sea Devils,15.0,42.0,5.0,13,,,,0,0,,G. Toonga,10,10,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,"J. Chikere,R. Grooten",0,0,,,0,,0,0,,,,,0,,0,,
4982,Pass,S. Ceesay pass incomplete to B. Mau.,1,8,Hamburg Sea Devils,6,87,0:00,1st,10,HD23,220703,2207RheHam,2022.0,7.0,"Sunday, July 3, 2022",15:00,Hamburg,Rhein Fire,Hamburg Sea Devils,15.0,42.0,5.0,23,S. Ceesay,,B. Mau.,1,0,0,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
4983,Pass,"S. Ceesay pass complete to J. Madin Cerezo for 44 yards to the RF33, 1ST DOWN HD (R. Grooten).",1,8,Hamburg Sea Devils,6,87,0:00,2nd,10,HD23,220703,2207RheHam,2022.0,7.0,"Sunday, July 3, 2022",15:00,Hamburg,Rhein Fire,Hamburg Sea Devils,15.0,42.0,5.0,23,S. Ceesay,J. Madin,J. Madin,1,1,44,,,44,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,R. Grooten,0,0,,,0,,0,0,,,,,0,,0,,
4984,Pass,S. Ceesay pass incomplete to J. Constant.,1,8,Hamburg Sea Devils,6,87,0:00,1st,10,RF33,220703,2207RheHam,2022.0,7.0,"Sunday, July 3, 2022",15:00,Hamburg,Rhein Fire,Hamburg Sea Devils,15.0,42.0,5.0,33,S. Ceesay,,J. Constant.,1,0,0,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
4985,Rush,"G. Toonga rush for 14 yards to the RF19, 1ST DOWN HD (M. Pinter).",1,8,Hamburg Sea Devils,6,87,0:00,2nd,10,RF33,220703,2207RheHam,2022.0,7.0,"Sunday, July 3, 2022",15:00,Hamburg,Rhein Fire,Hamburg Sea Devils,15.0,42.0,5.0,33,,,,0,0,,G. Toonga,14,14,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,M. Pinter,0,0,,,0,,0,0,,,,,0,,0,,
4986,Rush,"G. Toonga rush for 19 yards to the RF0, 1ST DOWN HD, TOUCHDOWN, E. Schlomm kick attempt good.",1,8,Hamburg Sea Devils,6,87,0:00,1st,10,RF19,220703,2207RheHam,2022.0,7.0,"Sunday, July 3, 2022",15:00,Hamburg,Rhein Fire,Hamburg Sea Devils,15.0,42.0,5.0,19,,,,0,0,,G. Toonga,19,19,1,0,1,1,good,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
4987,Kickoff,"E. Schlomm kickoff 70 yards to the RF0, touchback.",1,8,Hamburg Sea Devils,6,87,0:00,1st,0,HD30,220703,2207RheHam,2022.0,7.0,"Sunday, July 3, 2022",15:00,Hamburg,Rhein Fire,Hamburg Sea Devils,15.0,42.0,5.0,30,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,E. Schlomm,70,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
4988,Set quarter,"Start of 2nd quarter, clock 00:00.",2,9,Rhein Fire,4,18,0:00,3rd,2,RF28,220703,2207RheHam,2022.0,7.0,"Sunday, July 3, 2022",15:00,Hamburg,Rhein Fire,Hamburg Sea Devils,15.0,42.0,5.0,72,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
4989,Rush,"D. Rennich rush for 12 yards to the RF40, 1ST DOWN RF, out-of-bounds.",2,9,Rhein Fire,4,18,0:00,3rd,2,RF28,220703,2207RheHam,2022.0,7.0,"Sunday, July 3, 2022",15:00,Hamburg,Rhein Fire,Hamburg Sea Devils,15.0,42.0,5.0,72,,,,0,0,,D. Rennich,12,12,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
4990,Rush,"D. Rennich rush for loss of 2 yards to the RF38, fumble forced by M. Boock, fumble by D. Rennich recovered by HD H. Awuah at RF38.",2,9,Rhein Fire,4,18,0:00,1st,10,RF40,220703,2207RheHam,2022.0,7.0,"Sunday, July 3, 2022",15:00,Hamburg,Rhein Fire,Hamburg Sea Devils,15.0,42.0,5.0,60,,,,0,0,,D. Rennich,-2,-2,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,1,0,D. Rennich,"M. Boock,",H. Awuah,Hamburg Sea Devils,0,,0,,
